epoch,dense_4_accuracy,dense_4_loss,dense_9_accuracy,dense_9_loss,loss,val_dense_4_accuracy,val_dense_4_loss,val_dense_9_accuracy,val_dense_9_loss,val_loss
23,0.9240000247955322,0.20572757720947266,0.7279999852180481,0.7640724182128906,0.9697996973991394,0.9520000219345093,0.1825476735830307,0.6039999723434448,1.2347487211227417,1.4172965288162231
24,0.937333345413208,0.1690835952758789,0.7519999742507935,0.7627402544021606,0.93182373046875,0.9520000219345093,0.18455654382705688,0.5720000267028809,1.4705324172973633,1.655089020729065
25,0.9333333373069763,0.18157826364040375,0.7706666588783264,0.6858017444610596,0.8673799633979797,0.9520000219345093,0.22147636115550995,0.6119999885559082,1.238809585571289,1.4602859020233154
26,0.9293333292007446,0.21577654778957367,0.7440000176429749,0.7735335826873779,0.9893101453781128,0.9480000138282776,0.20658332109451294,0.5680000185966492,1.6016738414764404,1.8082572221755981
27,0.8999999761581421,0.31862252950668335,0.746666669845581,0.7090858817100525,1.0277082920074463,0.8999999761581421,0.28180521726608276,0.5759999752044678,1.4820955991744995,1.763900876045227
28,0.9160000085830688,0.18593022227287292,0.7293333411216736,0.7762230634689331,0.9621532559394836,0.9480000138282776,0.2007814198732376,0.5640000104904175,1.5807733535766602,1.7815546989440918
29,0.9319999814033508,0.1616329550743103,0.7426666617393494,0.7746561169624329,0.9362889528274536,0.9480000138282776,0.2891747057437897,0.5920000076293945,1.4411453008651733,1.7303200960159302
30,0.9333333373069763,0.17919960618019104,0.7799999713897705,0.5956723690032959,0.7748720049858093,0.9440000057220459,0.19806581735610962,0.5360000133514404,1.6556745767593384,1.8537402153015137
31,0.937333345413208,0.16084685921669006,0.7906666398048401,0.5872606039047241,0.7481074929237366,0.9520000219345093,0.25074315071105957,0.6079999804496765,1.2545263767242432,1.5052695274353027
32,0.9319999814033508,0.17652225494384766,0.7453333139419556,0.7583275437355042,0.9348497986793518,0.9440000057220459,0.2095852494239807,0.5360000133514404,1.2650971412658691,1.4746824502944946
33,0.9146666526794434,0.2618046998977661,0.7599999904632568,0.6930738687515259,0.954878568649292,0.8040000200271606,0.40923967957496643,0.5759999752044678,1.2475178241729736,1.6567575931549072
34,0.8640000224113464,0.4164218008518219,0.7733333110809326,0.6208038926124573,1.0372257232666016,0.9480000138282776,0.3963022232055664,0.6079999804496765,1.354797601699829,1.751099944114685
35,0.8786666393280029,0.4496072232723236,0.7826666831970215,0.6238113641738892,1.0734186172485352,0.9240000247955322,0.2129545658826828,0.5879999995231628,1.738443374633789,1.9513978958129883
36,0.9240000247955322,0.1941419094800949,0.7680000066757202,0.6381441354751587,0.8322862386703491,0.9480000138282776,0.27748966217041016,0.5559999942779541,1.9752085208892822,2.2526984214782715
37,0.9173333048820496,0.21638409793376923,0.7973333597183228,0.5853761434555054,0.801760196685791,0.9120000004768372,0.23925311863422394,0.6000000238418579,1.3827589750289917,1.6220122575759888
38,0.9333333373069763,0.16892263293266296,0.8133333325386047,0.530879557132721,0.6998021602630615,0.9520000219345093,0.28470519185066223,0.5839999914169312,1.483109951019287,1.767815113067627
39,0.9306666851043701,0.16547907888889313,0.7960000038146973,0.5949251055717468,0.760404109954834,0.9480000138282776,0.2448296993970871,0.5839999914169312,1.432188630104065,1.6770182847976685
40,0.9493333101272583,0.12472362071275711,0.7053333520889282,0.8595336675643921,0.9842572212219238,0.9319999814033508,0.22793187201023102,0.47600001096725464,1.5476257801055908,1.7755576372146606
41,0.9399999976158142,0.16166110336780548,0.7506666779518127,0.7488652467727661,0.9105263948440552,0.8960000276565552,0.2797996401786804,0.6000000238418579,1.5308893918991089,1.810689091682434
42,0.9546666741371155,0.11681538075208664,0.7693333625793457,0.6935436129570007,0.8103589415550232,0.9359999895095825,0.22932013869285583,0.5680000185966492,1.6157011985778809,1.8450212478637695
43,0.9573333263397217,0.12297578901052475,0.7426666617393494,0.742000162601471,0.8649758100509644,0.7760000228881836,0.5325964689254761,0.5680000185966492,1.405849814414978,1.938446283340454
44,0.9146666526794434,0.2489771544933319,0.7973333597183228,0.5751990675926208,0.8241763710975647,0.9480000138282776,0.8313148617744446,0.5799999833106995,1.464128851890564,2.295443534851074
45,0.8866666555404663,0.3930874764919281,0.7919999957084656,0.5924649238586426,0.9855524301528931,0.9480000138282776,0.2758648097515106,0.5239999890327454,1.4295188188552856,1.7053836584091187
46,0.9359999895095825,0.20243068039417267,0.8679999709129333,0.42517656087875366,0.6276071667671204,0.9399999976158142,0.21483859419822693,0.5080000162124634,1.3444938659667969,1.5593326091766357
47,0.9573333263397217,0.12247689068317413,0.7933333516120911,0.5954509973526001,0.7179278135299683,0.9359999895095825,0.23350626230239868,0.6000000238418579,1.2274179458618164,1.4609240293502808
48,0.9466666579246521,0.15058501064777374,0.8799999952316284,0.39262378215789795,0.5432088375091553,0.8320000171661377,0.37984493374824524,0.5960000157356262,1.4293628931045532,1.8092079162597656
49,0.9133333563804626,0.23139625787734985,0.7933333516120911,0.6362472176551819,0.8676435351371765,0.9520000219345093,0.25398653745651245,0.5519999861717224,1.7683000564575195,2.0222864151000977
50,0.9333333373069763,0.1713162660598755,0.781333327293396,0.6138876676559448,0.7852039337158203,0.9480000138282776,0.217369943857193,0.5759999752044678,1.5487384796142578,1.766108512878418
51,0.9613333344459534,0.11284510046243668,0.8600000143051147,0.4508419632911682,0.5636870265007019,0.9359999895095825,0.231607586145401,0.5799999833106995,1.4844471216201782,1.716054916381836
52,0.9639999866485596,0.11405859142541885,0.8506666421890259,0.4501977860927582,0.5642563700675964,0.8759999871253967,0.30416929721832275,0.5759999752044678,1.7418912649154663,2.046060800552368
53,0.909333348274231,0.3600280284881592,0.8119999766349792,0.5563843250274658,0.9164122939109802,0.8999999761581421,0.26051145792007446,0.5799999833106995,1.4680242538452148,1.7285358905792236
54,0.9333333373069763,0.23823881149291992,0.7933333516120911,0.6273837685585022,0.8656226992607117,0.9520000219345093,0.2153485268354416,0.6079999804496765,1.3884714841842651,1.6038198471069336
55,0.8999999761581421,0.27517446875572205,0.8320000171661377,0.490800142288208,0.765974760055542,0.8080000281333923,0.41264253854751587,0.5920000076293945,1.557190179824829,1.9698326587677002
56,0.9293333292007446,0.20269329845905304,0.7853333353996277,0.5964666604995728,0.799159824848175,0.8799999952316284,0.275929719209671,0.5839999914169312,1.3751471042633057,1.6510769128799438
57,0.9319999814033508,0.18259726464748383,0.8493333458900452,0.44211435317993164,0.6247115135192871,0.9520000219345093,0.34159931540489197,0.5720000267028809,1.6571438312530518,1.9987430572509766
58,0.9386666417121887,0.2068355530500412,0.8453333377838135,0.43958553671836853,0.6464210748672485,0.7960000038146973,0.5123255848884583,0.5640000104904175,1.713527798652649,2.225853443145752
59,0.9480000138282776,0.14715585112571716,0.8320000171661377,0.5190345644950867,0.6661903858184814,0.8880000114440918,0.32952848076820374,0.5400000214576721,1.6381332874298096,1.967661738395691
60,0.9053333401679993,0.28912118077278137,0.7453333139419556,0.8220366835594177,1.1111576557159424,0.9480000138282776,0.2541216015815735,0.42399999499320984,1.7408504486083984,1.9949718713760376
61,0.9626666903495789,0.1053832620382309,0.7506666779518127,0.7151193618774414,0.8205025792121887,0.9319999814033508,0.25312894582748413,0.5400000214576721,1.5287402868270874,1.7818691730499268
62,0.9653333425521851,0.09326859563589096,0.8040000200271606,0.5677393674850464,0.6610079407691956,0.9200000166893005,0.2839176654815674,0.5879999995231628,1.7600818872451782,2.043999671936035
63,0.9453333616256714,0.16568882763385773,0.8040000200271606,0.5978707671165466,0.7635596394538879,0.9480000138282776,0.19464412331581116,0.5879999995231628,1.6282159090042114,1.8228601217269897
64,0.9426666498184204,0.15637485682964325,0.8306666612625122,0.5087047219276428,0.6650795340538025,0.9520000219345093,0.33744505047798157,0.5839999914169312,1.3818905353546143,1.719335675239563
65,0.9240000247955322,0.2517523467540741,0.8399999737739563,0.5127494931221008,0.7645018696784973,0.9480000138282776,0.23401880264282227,0.5960000157356262,1.4765866994857788,1.7106053829193115
66,0.9386666417121887,0.16140040755271912,0.8693333268165588,0.3856126368045807,0.5470130443572998,0.9079999923706055,0.26508626341819763,0.5239999890327454,1.6555134057998657,1.920599341392517
67,0.9599999785423279,0.0963483601808548,0.8546666502952576,0.4489067494869232,0.5452551245689392,0.8759999871253967,0.35900935530662537,0.6000000238418579,1.6613972187042236,2.020406484603882
68,0.9293333292007446,0.16388684511184692,0.7973333597183228,0.5918418169021606,0.7557286024093628,0.9359999895095825,0.24049581587314606,0.4359999895095825,1.8640778064727783,2.1045734882354736
69,0.9279999732971191,0.20311909914016724,0.8080000281333923,0.6012260913848877,0.8043451905250549,0.9079999923706055,0.2395293116569519,0.5680000185966492,1.661202311515808,1.9007316827774048
70,0.9613333344459534,0.11560467630624771,0.8053333163261414,0.5419626235961914,0.6575673222541809,0.7960000038146973,0.4201182425022125,0.5839999914169312,1.6787428855895996,2.0988612174987793
71,0.9679999947547913,0.07590722292661667,0.8226666450500488,0.5816501379013062,0.6575574278831482,0.9480000138282776,0.3719785809516907,0.6039999723434448,1.5880637168884277,1.9600424766540527
72,0.9413333535194397,0.16067653894424438,0.8226666450500488,0.5361964702606201,0.6968730688095093,0.9200000166893005,0.2340896725654602,0.6039999723434448,1.5179901123046875,1.752079725265503
73,0.9666666388511658,0.0999501645565033,0.871999979019165,0.3989420235157013,0.498892217874527,0.8960000276565552,0.31064465641975403,0.5479999780654907,1.9409584999084473,2.251603126525879
74,0.9546666741371155,0.10417699068784714,0.8546666502952576,0.429196298122406,0.5333733558654785,0.9359999895095825,0.26524028182029724,0.527999997138977,1.6339421272277832,1.8991824388504028
75,0.9559999704360962,0.09832089394330978,0.8826666474342346,0.3580314517021179,0.4563523828983307,0.9440000057220459,0.2296191155910492,0.5839999914169312,1.5259146690368652,1.7555336952209473
76,0.9706666469573975,0.07119612395763397,0.8479999899864197,0.4479397237300873,0.5191358923912048,0.828000009059906,0.4852425754070282,0.5720000267028809,1.627410888671875,2.1126534938812256
77,0.9413333535194397,0.17885468900203705,0.8133333325386047,0.5738282799720764,0.7526829242706299,0.8479999899864197,0.3519918620586395,0.47999998927116394,1.9587653875350952,2.3107573986053467
78,0.9639999866485596,0.1096864715218544,0.8399999737739563,0.5247748494148254,0.6344613432884216,0.9440000057220459,0.268340140581131,0.6079999804496765,1.5585618019104004,1.8269020318984985
79,0.9760000109672546,0.05661236122250557,0.890666663646698,0.3238067626953125,0.3804191052913666,0.9079999923706055,0.31779348850250244,0.5640000104904175,1.7325334548950195,2.0503270626068115
80,0.9760000109672546,0.06100131571292877,0.8146666884422302,0.5254998207092285,0.5865011811256409,0.9120000004768372,0.33031976222991943,0.5640000104904175,1.6238192319869995,1.9541388750076294
81,0.9426666498184204,0.15146751701831818,0.8866666555404663,0.35373473167419434,0.5052022933959961,0.9480000138282776,0.44028380513191223,0.6119999885559082,1.5090811252593994,1.9493650197982788
82,0.9559999704360962,0.10593313723802567,0.8733333349227905,0.3666342496871948,0.4725673794746399,0.8960000276565552,0.3231579661369324,0.5320000052452087,1.8098658323287964,2.133023977279663
83,0.9573333263397217,0.09097512066364288,0.8373333215713501,0.49125462770462036,0.5822297930717468,0.9520000219345093,0.29186561703681946,0.5320000052452087,2.2056939601898193,2.4975595474243164
84,0.9853333234786987,0.0444222055375576,0.8066666722297668,0.5831418633460999,0.6275640726089478,0.9279999732971191,0.33214685320854187,0.6039999723434448,1.573879599571228,1.9060266017913818
85,0.9706666469573975,0.09125383198261261,0.7960000038146973,0.5647528171539307,0.6560066342353821,0.8320000171661377,0.4737313985824585,0.6000000238418579,1.6343135833740234,2.1080448627471924
86,0.9586666822433472,0.1031792014837265,0.846666693687439,0.4482508599758148,0.5514301061630249,0.9440000057220459,0.41078707575798035,0.6320000290870667,1.472937822341919,1.8837248086929321
87,0.9160000085830688,0.21237951517105103,0.9133333563804626,0.30232641100883484,0.5147059559822083,0.9480000138282776,0.300465852022171,0.5920000076293945,1.7191829681396484,2.019649028778076
88,0.9613333344459534,0.09291468560695648,0.9253333210945129,0.24352432787418365,0.33643901348114014,0.9160000085830688,0.24927771091461182,0.628000020980835,1.6054706573486328,1.8547483682632446
89,0.9773333072662354,0.06187848374247551,0.9413333535194397,0.21047808229923248,0.2723565697669983,0.9240000247955322,0.26762065291404724,0.5799999833106995,1.7342545986175537,2.001875162124634
90,0.9919999837875366,0.03900018706917763,0.9333333373069763,0.20718562602996826,0.246185764670372,0.8960000276565552,0.325751394033432,0.5920000076293945,1.935499906539917,2.261251211166382
91,0.9639999866485596,0.19425351917743683,0.8799999952316284,0.3628370761871338,0.5570906400680542,0.8840000033378601,0.3646368682384491,0.5799999833106995,1.5839718580245972,1.948608636856079
92,0.9359999895095825,0.24108420312404633,0.9133333563804626,0.26878154277801514,0.5098657011985779,0.9440000057220459,0.2862081825733185,0.5879999995231628,1.7047826051712036,1.9909908771514893
93,0.9746666550636292,0.07514642179012299,0.8226666450500488,0.5850169062614441,0.6601633429527283,0.9279999732971191,0.24699144065380096,0.5799999833106995,2.614851236343384,2.8618431091308594
94,0.95333331823349,0.11158496886491776,0.8240000009536743,0.5646644830703735,0.6762495040893555,0.7039999961853027,0.8917821049690247,0.6039999723434448,1.9912887811660767,2.883070945739746
95,0.9333333373069763,0.1801537722349167,0.9013333320617676,0.3161076307296753,0.4962613880634308,0.9440000057220459,0.22583550214767456,0.6079999804496765,1.8993992805480957,2.125234603881836
96,0.9639999866485596,0.09350328892469406,0.8386666774749756,0.4700224697589874,0.5635257363319397,0.9160000085830688,0.24112273752689362,0.5680000185966492,2.134563684463501,2.3756864070892334
97,0.9853333234786987,0.05973067879676819,0.8840000033378601,0.3109930455684662,0.3707237243652344,0.9440000057220459,0.28735047578811646,0.5519999861717224,1.7479746341705322,2.035325050354004
98,0.9866666793823242,0.0401473268866539,0.890666663646698,0.3061473071575165,0.34629467129707336,0.9279999732971191,0.26501649618148804,0.5199999809265137,2.1018028259277344,2.366819143295288
99,0.9866666793823242,0.04914919659495354,0.9253333210945129,0.2286602407693863,0.2778094410896301,0.9079999923706055,0.3230489194393158,0.5720000267028809,1.9634242057800293,2.286473035812378
0,0.7084468603134155,7.151727199554443,0.35694822669029236,12.29882526397705,19.450551986694336,0.9105691313743591,2.5872440338134766,0.0731707289814949,5.380430698394775,7.967674732208252
1,0.8283378481864929,4.226736068725586,0.3923705816268921,3.3507165908813477,7.577453136444092,0.9105691313743591,3.528745174407959,0.5121951103210449,6.4844183921813965,10.013162612915039
2,0.803814709186554,1.9861489534378052,0.5095368027687073,3.705557346343994,5.691707134246826,0.9105691313743591,1.2132288217544556,0.5121951103210449,3.6407856941223145,4.854014873504639
3,0.8937329649925232,3.092332601547241,0.5231607556343079,1.9202884435653687,5.01262092590332,0.08943089097738266,6.076671123504639,0.5121951103210449,1.5427545309066772,7.619425296783447
4,0.7874659299850464,1.924054503440857,0.6158038377761841,1.3411242961883545,3.265178680419922,0.7154471278190613,0.7017561793327332,0.42276424169540405,1.8628888130187988,2.5646448135375977
5,0.8828337788581848,0.43048590421676636,0.531335175037384,1.7160000801086426,2.146486282348633,0.8943089246749878,0.5347520112991333,0.5121951103210449,1.3092424869537354,1.8439942598342896
6,0.888283371925354,0.3415944576263428,0.6321526169776917,1.1344468593597412,1.4760414361953735,0.9105691313743591,0.5078499913215637,0.5284552574157715,1.2818479537963867,1.7896978855133057
7,0.8583106398582458,0.48122403025627136,0.6239781975746155,1.052016019821167,1.5332401990890503,0.8536585569381714,0.3748595714569092,0.5203251838684082,1.4268587827682495,1.8017183542251587
8,0.891008198261261,0.34494221210479736,0.640326976776123,1.089637279510498,1.434579610824585,0.8373983502388,0.35935187339782715,0.49593496322631836,1.7170323133468628,2.0763843059539795
9,0.9291552901268005,0.2158372551202774,0.664850115776062,0.985546886920929,1.2013843059539795,0.8048780560493469,0.42259693145751953,0.5284552574157715,1.269819736480713,1.6924165487289429
10,0.863760232925415,0.3563070297241211,0.640326976776123,0.9665291905403137,1.3228362798690796,0.9186992049217224,0.6399338245391846,0.5121951103210449,1.444664478302002,2.0845983028411865
11,0.8610354065895081,0.4466036260128021,0.6321526169776917,1.1025902032852173,1.5491938591003418,0.9105691313743591,1.310976505279541,0.2520325183868408,2.4253768920898438,3.7363533973693848
12,0.8446866273880005,1.1249055862426758,0.5476838946342468,1.5527172088623047,2.6776230335235596,0.3739837408065796,1.6479815244674683,0.4878048896789551,2.403930425643921,4.0519118309021
13,0.8228882551193237,0.8442493677139282,0.6539509296417236,1.1880897283554077,2.032339096069336,0.9105691313743591,1.1847796440124512,0.5040650367736816,2.0493719577789307,3.234151601791382
14,0.8528610467910767,1.0639894008636475,0.6348773837089539,0.9995944499969482,2.063584089279175,0.9105691313743591,0.9967967867851257,0.5121951103210449,1.2756972312927246,2.272494077682495
15,0.8964577913284302,0.5451908707618713,0.640326976776123,1.047635793685913,1.5928266048431396,0.8130081295967102,0.5197663307189941,0.5528455376625061,1.2439894676208496,1.7637556791305542
16,0.9155313372612,0.31727784872055054,0.7193460464477539,0.8384434580802917,1.1557211875915527,0.869918704032898,0.4151066243648529,0.5284552574157715,1.4770268201828003,1.8921334743499756
17,0.9209809303283691,0.24650414288043976,0.7084468603134155,0.8842211365699768,1.1307252645492554,0.8130081295967102,0.4978334307670593,0.5528455376625061,1.3462754487991333,1.8441088199615479
18,0.9373297095298767,0.1833343356847763,0.7465940117835999,0.8215887546539307,1.0049231052398682,0.8780487775802612,0.3724660873413086,0.49593496322631836,1.4830636978149414,1.8555296659469604
19,0.9291552901268005,0.19206441938877106,0.6948229074478149,0.9160056710243225,1.1080701351165771,0.9105691313743591,0.39496684074401855,0.5528455376625061,1.4366381168365479,1.831605076789856
20,0.9291552901268005,0.1668139398097992,0.7356948256492615,0.8651497960090637,1.031963586807251,0.8536585569381714,0.354145348072052,0.5934959053993225,1.184409499168396,1.5385549068450928
21,0.9427793025970459,0.14068718254566193,0.7411444187164307,0.7456169724464417,0.8863041996955872,0.8130081295967102,0.405321329832077,0.47154471278190613,1.3808554410934448,1.7861766815185547
22,0.8855586051940918,0.6939173936843872,0.7384195923805237,0.7285407185554504,1.422458291053772,0.9105691313743591,1.4043421745300293,0.577235758304596,1.2339391708374023,2.6382813453674316
23,0.8310626745223999,1.2373253107070923,0.776566743850708,0.6889156699180603,1.9262408018112183,0.9024389982223511,0.5530572533607483,0.5447154641151428,1.2269808053970337,1.7800381183624268
24,0.8692098259925842,0.36847078800201416,0.7493187785148621,0.7300230264663696,1.0984938144683838,0.8780487775802612,0.5337412357330322,0.4471544623374939,1.5128004550933838,2.046541690826416
25,0.912806510925293,0.2006368786096573,0.7084468603134155,0.7476909756660461,0.9483277797698975,0.8211382031440735,0.46806415915489197,0.5365853905677795,1.4121143817901611,1.8801785707473755
26,0.9400544762611389,0.12024842202663422,0.7493187785148621,0.7126621007919312,0.8329105377197266,0.8943089246749878,0.39467424154281616,0.5284552574157715,1.2893322706222534,1.6840065717697144
27,0.9155313372612,0.22982856631278992,0.7465940117835999,0.6374909281730652,0.8673194646835327,0.7154471278190613,0.6581280827522278,0.5121951103210449,1.4063546657562256,2.0644826889038086
28,0.9019073843955994,0.34498244524002075,0.7656675577163696,0.7141753435134888,1.0591577291488647,0.9105691313743591,0.8313572406768799,0.5121951103210449,1.7197797298431396,2.5511369705200195
29,0.9182561039924622,0.26073384284973145,0.7029972672462463,0.8747357130050659,1.1354695558547974,0.6016260385513306,0.9424938559532166,0.5853658318519592,1.5777331590652466,2.5202269554138184
30,0.9046321511268616,0.3107840120792389,0.7329699993133545,0.7554436326026917,1.0662275552749634,0.9105691313743591,0.8004117012023926,0.4146341383457184,1.621955394744873,2.4223673343658447
31,0.8855586051940918,0.43781042098999023,0.7002725005149841,0.9306657910346985,1.3684762716293335,0.7886179089546204,0.5507007837295532,0.5365853905677795,1.670159101486206,2.220860004425049
32,0.8964577913284302,0.3202787935733795,0.6975476741790771,0.971857488155365,1.292136311531067,0.9105691313743591,0.6029496192932129,0.47154471278190613,1.999079704284668,2.60202956199646
33,0.9564032554626465,0.12741179764270782,0.7656675577163696,0.7656897902488708,0.8931015729904175,0.8617886304855347,0.44347164034843445,0.49593496322631836,1.4108141660690308,1.854285717010498
34,0.9591280817985535,0.12683288753032684,0.7465940117835999,0.6811455488204956,0.8079785704612732,0.9024389982223511,0.4768570363521576,0.34959349036216736,1.8700928688049316,2.346950054168701
35,0.9645776748657227,0.10119983553886414,0.6893733143806458,0.881845235824585,0.9830449223518372,0.9024389982223511,0.44961032271385193,0.577235758304596,1.2825193405151367,1.7321295738220215
36,0.9645776748657227,0.08138157427310944,0.7656675577163696,0.6114473938941956,0.6928290724754333,0.8943089246749878,0.4169485569000244,0.577235758304596,1.2309138774871826,1.6478625535964966
37,0.9373297095298767,0.12793968617916107,0.8201634883880615,0.5467808842658997,0.6747205853462219,0.8943089246749878,0.4385792016983032,0.5040650367736816,1.58945894241333,2.028038263320923
38,0.9482288956642151,0.14634816348552704,0.8010899424552917,0.5944645404815674,0.7408125996589661,0.8617886304855347,0.4671972095966339,0.5853658318519592,1.1573147773742676,1.624511957168579
39,0.9645776748657227,0.09326907992362976,0.8119891285896301,0.550844669342041,0.6441137194633484,0.9105691313743591,0.5872176885604858,0.4471544623374939,1.319785475730896,1.907003402709961
40,0.9536784887313843,0.10233256220817566,0.7901907563209534,0.6652542948722839,0.7675869464874268,0.869918704032898,0.45989853143692017,0.5040650367736816,1.3384792804718018,1.7983777523040771
41,0.9455040693283081,0.16720759868621826,0.7356948256492615,0.7646915316581726,0.9318990707397461,0.7560975551605225,0.662912905216217,0.5203251838684082,1.4432536363601685,2.106166362762451
42,0.9155313372612,0.266364723443985,0.7438691854476929,0.6767411828041077,0.9431059956550598,0.9105691313743591,0.9213565587997437,0.577235758304596,1.6633028984069824,2.5846598148345947
43,0.9591280817985535,0.16436858475208282,0.7656675577163696,0.7495313286781311,0.9139000177383423,0.9024389982223511,0.6728315949440002,0.5609756112098694,1.240238070487976,1.9130698442459106
44,0.9318801164627075,0.21147291362285614,0.7465940117835999,0.6214500069618225,0.8329228162765503,0.8943089246749878,0.5920394659042358,0.5365853905677795,1.3644415140151978,1.9564809799194336
45,0.9209809303283691,0.2416708618402481,0.8474114537239075,0.4714369475841522,0.7131078243255615,0.9105691313743591,1.2437727451324463,0.5934959053993225,1.264485478401184,2.508258104324341
46,0.9427793025970459,0.2173672765493393,0.8746594190597534,0.4336714446544647,0.6510387063026428,0.8373983502388,0.6305639147758484,0.45528456568717957,1.6688365936279297,2.299400568008423
47,0.9673024415969849,0.09839558601379395,0.8474114537239075,0.4715922176837921,0.5699878931045532,0.7235772609710693,0.9111753106117249,0.5121951103210449,1.7636185884475708,2.6747937202453613
48,0.9427793025970459,0.15303553640842438,0.7465940117835999,0.7199103236198425,0.8729457855224609,0.8211382031440735,0.5804327726364136,0.577235758304596,1.3069159984588623,1.8873487710952759
49,0.9427793025970459,0.13256235420703888,0.7329699993133545,0.7582517266273499,0.8908140063285828,0.8536585569381714,0.6716146469116211,0.5365853905677795,1.4715608358383179,2.1431756019592285
50,0.8773841857910156,0.535594642162323,0.7002725005149841,0.8821231722831726,1.4177175760269165,0.9186992049217224,1.3210945129394531,0.31707316637039185,3.086516857147217,4.407611846923828
51,0.9564032554626465,0.16609857976436615,0.6839237213134766,1.1343445777893066,1.3004430532455444,0.869918704032898,0.5156120657920837,0.49593496322631836,1.5587793588638306,2.0743913650512695
